,image,price,deal,title,shop,location
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/3913349576/TB2OI7jvv1TBuNjy0FjXXajyXXa_!!3913349576-0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
48.00",3,"未然养润肽酥修 传统手工糕点小吃零食下午茶健康
美食
酥饼送礼品",未然养润食品旗舰店,湖北 武汉
0,//g-search1.alicdn.com/img/bao/uploaded/i4/i1/28612/TB2_vVTcTnI8KJjSszgXXc8ApXa_!!28612.jpg_360x360Q90.jpg_.webp,"¥
10.00",72,"叶受和桂花清凉糕西湖云片糕260g手工糕点心
美食
小吃零食杭州特产",hzbaihui,浙江 杭州
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/3605442633/TB108h4whSYBuNjSsphXXbGvVXa_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
28.90",6,"黑糖味软沙琪玛米花糖老式切糕点心休闲
美食
品好吃不贵的零食整箱",浩云食品专营店,广东 珠海
0,//g-search2.alicdn.com/img/bao/uploaded/i4/i1/475325704/TB1C9VrgfDH8KJjy1XcXXcpdXXa_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
14.90",177,"知味观桂花馅合桃酥糕点 杭州特色
美食
小吃 核桃酥饼干糕点零食",知味观官方旗舰店,浙江 杭州
0,//g.alicdn.com/s.gif,"¥
26.90",2,"荣欣堂石头饼50g*15袋山西特产石子馍陕西干馍馍
美食
小吃零食整箱",海月食品,山西 晋中
0,//g.alicdn.com/s.gif,"¥
22.80",22,"柏兆记一口酥糕点早餐零食小吃特产办公室
美食
茶点心奶香酥饼256g",柏兆记旗舰店,安徽 合肥
0,//g.alicdn.com/s.gif,"¥
22.00",14,"广东潮汕特产腐乳饼400g传统糕点点心小吃
美食
茶点腐乳饼好吃零食",liaoxiaopeng88,广东 潮州
0,//g.alicdn.com/s.gif,"¥
22.80",15,"洪胜记肉松饼整箱早餐小面包
美食
零食品批发蛋糕点心烧饼酥饼小吃",love有雨轩,福建 漳州
0,//g.alicdn.com/s.gif,"¥
22.50",11,"店铺上新稻香村豌豆黄500g零食糕点传统口味休闲零食小吃
美食
年货",世润通恒食品专营店,北京
0,//g.alicdn.com/s.gif,"¥
44.80",16,"【满99减50】上好旺玉米酥500g酥糖休闲食品正宗特产
美食
小吃零食",上好旺旗舰店,浙江 金华
0,//g.alicdn.com/s.gif,"¥
6.50",59,"芭芭奇美桃酥整箱5斤包邮好吃小桃酥饼干传统
美食
糕点点心零食",熊乐客,河北 石家庄
0,//g.alicdn.com/s.gif,"¥
18.20",83,"来伊份蒸黑米蛋糕400g正品蒸蛋糕点心网红零食早餐
美食
小吃面包",金萧88,上海
0,//g.alicdn.com/s.gif,"¥
25.90",12602,"【限时抢购】百草味 肉松饼260g 早餐零食小吃 特产
美食
糕点点心",天猫超市,上海
0,//g.alicdn.com/s.gif,"¥
285.00",2,"台灣阿里山
美食
館*昇恆昌Taipei Sweet鳳梨布朗尼2盒 包郵 伴手禮",swallow153,台湾 台北
0,//g.alicdn.com/s.gif,"¥
20.00",11,"御食园开心小麻花500g香脆麻花小吃北京特产麻花零食
美食
小吃点心",欣丰源食品专营店,北京
0,//g.alicdn.com/s.gif,"¥
12.90",62,"来伊份太阳饼260g正品休闲网红零食糕点小吃薄酥皮夹心酥饼
美食",金萧88,上海
0,//g.alicdn.com/s.gif,"¥
25.60",4,"乐滋口水小麻花500g*2袋传统
美食
小吃茶点零食芝麻蜂蜜味代餐包邮",linzhenyang00,上海
0,//g.alicdn.com/s.gif,"¥
16.80",42,"包邮北京特产稻香村蜜麻花500g小吃
美食
零食糕点心黑糖芝麻",zhibiaoyan,北京
0,//g.alicdn.com/s.gif,"¥
15.78",39,"潮汕特产花生糖 紫菜南糖 腐摸南糖 小吃 零食 茶点
美食
饼食",钟桂泽,广东 汕头
0,//g.alicdn.com/s.gif,"¥
18.88",20,"肉松饼面包早餐整箱实惠零食小吃休闲食品成人款吃的
美食
营养混装",ggg5292977,福建 泉州
0,//g-search2.alicdn.com/img/bao/uploaded/i4/i1/367750467/O1CN011FJvPKFZT1QoerP_!!367750467.jpg_360x360Q90.jpg_.webp,"¥
32.80",3,"老杭邦桂花高 杭州特产桂花糕手工传统
美食
糕点点心零食小吃",好美人生99,上海
0,//g-search1.alicdn.com/img/bao/uploaded/i4/i1/3078046139/TB2LILDeJhvOuFjSZFBXXcZgFXa_!!3078046139.jpg_360x360Q90.jpg_.webp,"¥
12.80",2,"南京记忆
美食
鼎旺 娃娃脸蛋糕 鸡蛋糕 奶油夹心笑脸面包 2只装",有糖姐姐,江苏 南京
0,//g-search1.alicdn.com/img/bao/uploaded/i4/i3/923651958/TB2tLwJblsmBKNjSZFFXXcT9VXa_!!923651958.jpg_360x360Q90.jpg_.webp,"¥
14.80",13,"湛江雷州特产休闲传统
美食
芝麻云片糕500克（5片）",sokenco,广东 湛江
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/3319843912/TB2mSSthhuTBuNkHFNRXXc9qpXa_!!3319843912.jpg_360x360Q90.jpg_.webp,"¥
48.00",7,"北京
美食
白魁老号饭庄 豆馅火烧蛤蟆吐蜜豆馅火烧饼 北京闪送",蛋挞妈妈北京美食代购,北京
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/121958040/TB2yR2YXb4npuFjSZFmXXXl4FXa_!!121958040.jpg_360x360Q90.jpg_.webp,"¥
15.00",34,"南京传统糕点 泸溪河桃酥 一斤装 特色
美食
易碎",鱼鱼35,江苏 南京
0,//g-search2.alicdn.com/img/bao/uploaded/i4/i4/3319843912/TB2ib5pnUR1BeNjy0FmXXb0wVXa_!!3319843912.jpg_360x360Q90.jpg_.webp,"¥
68.00",6,"北京南锣鼓巷
美食
草之楼栗记麦香坊 新品紫薯乳酪仙豆糕",蛋挞妈妈北京美食代购,北京
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/135845081/TB2UOACuoR1BeNjy0FmXXb0wVXa_!!135845081.jpg_360x360Q90.jpg_.webp,"¥
248.00",10,"台湾直发范冰冰小红书荐林银杏仁紅白薏仁粉600克无糖零
美食
品小",awjblk88,台湾 台中
0,//g-search2.alicdn.com/img/bao/uploaded/i4/i2/604237530/TB2i.ifgxPI8KJjSspfXXcCFXXa_!!604237530.jpg_360x360Q90.jpg_.webp,"¥
22.00",26,"北京零食特产稻香村豌豆黄500g老北京特色糕点心传统
美食
小吃食品",御食园直营连锁店,北京
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/TB1RQxzIXXXXXXuXFXXXXXXXXXX_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
22.80",3,"天津特产 清真桂顺斋 传统特色小吃
美食
茶食茶点零食 纯手工制作",我要在天津,天津
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/TB1eeKmKFXXXXcmXXXXXXXXXXXX_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
19.80",13,"广西桂林特产阳朔鸿仁金桂花糕好吃的食品糕点点心零食
美食",千顺食品专营店,广西 桂林
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/3992904191/TB2OQJyXs4IxuRkSS2fXXXVwFXa_!!3992904191-0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
19.90",17,"北京稻香村特产
美食
手工传统休闲食品小吃零食点心拔丝肉松蛋糕",北京稻香村韬铢专卖店,上海
0,//g-search1.alicdn.com/img/bao/uploaded/i4/i4/828000389/TB2i2iDgdqUQKJjSZFIXXcOkFXa_!!828000389.jpg_360x360Q90.jpg_.webp,"¥
29.80",12,"南京人气
美食
千里酥 奥利奥蛋糕盒子 黑巧克力奶油蛋糕 非千层",沧澜流转,江苏 南京
0,//g-search1.alicdn.com/img/bao/uploaded/i4/i1/12788175/TB24GiCnSBYBeNjy0FeXXbnmFXa_!!12788175.jpg_360x360Q90.jpg_.webp,"¥
19.80",11,"西北特色甘肃特产金昌精品面点开心馍馍 烤花卷 传统
美食
包邮",雪域2005,甘肃 金昌
0,//g-search1.alicdn.com/img/bao/uploaded/i4/i3/1668473661/TB2B5Q6sviSBuNkSnhJXXbDcpXa_!!1668473661-0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
16.80",50,"宫御坊老北京特产水果味茯苓夹饼传统糕点零食小吃甜点心
美食
食品",宫御坊旗舰店,北京
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/3166833341/TB1CMA5mwnH8KJjSspcXXb3QFXa_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
28.00",6,"荔园广西南宁招牌老友饼传统糕点
美食
手信小吃茶点零食夹心馅",荔园食品专卖店,广西 南宁
0,//g-search2.alicdn.com/img/bao/uploaded/i4/i3/2599751220/TB1PgFqa3nD8KJjy1XdXXaZsVXa_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
28.00",3,"西北特产油果子传统糕点500g装 小麻球休闲零食特色
美食
小吃包邮",特色平凉馆,甘肃 平凉
0,//g-search1.alicdn.com/img/bao/uploaded/i4/i1/3935471803/TB2mGhfuL5TBuNjSspcXXbnGFXa_!!3935471803-0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
25.50",6,"北京特产 红螺食品茯苓核桃糕软糖500g休闲
美食
小吃零食糕点心",红螺食品万盛德专卖店,北京
0,//g-search1.alicdn.com/img/bao/uploaded/i4/i1/2318206293/TB29kWJX.tWMKJjy0FaXXcCDpXa_!!2318206293.jpg_360x360Q90.jpg_.webp,"¥
12.80",5,"吴玉源桂花糕 糯米夹心糕250g温州特产散装小吃零食糕点 苍南
美食",鞋霸99,浙江 温州
0,//g-search1.alicdn.com/img/bao/uploaded/i4/i3/21730874/TB2vteAdFHM8KJjSZFwXXcibXXa_!!21730874.jpg_360x360Q90.jpg_.webp,"¥
15.80",6,"甜蜜苏州
美食
全家罗森网红日式红豆丸子串酱汁丸子串糯米国内代购",liangsiyi241,江苏 苏州
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/3319843912/TB2LybuavAPyuJjy0FcXXbCzpXa_!!3319843912.jpg_360x360Q90.jpg_.webp,"¥
25.00",4,"北京
美食
特产 柳泉居豆包多口味可选 健康早餐主食",蛋挞妈妈北京美食代购,北京
0,//g-search2.alicdn.com/img/bao/uploaded/i4/i4/929837642/TB1BbLxmHZnBKNjSZFKXXcGOVXa_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
23.80",8,"正宗三禾北京稻香村传统糕点特产蜜三刀500g 散装零食
美食
小吃",力士蛋糕,北京
0,//g-search1.alicdn.com/img/bao/uploaded/i4/i1/TB1nBHvLVXXXXX5XFXXXXXXXXXX_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
17.80",91,"鼎丰真长条酥400g 东北传统糕点老式点心零食
美食
牛舌饼",鼎丰真食品旗舰店,吉林 长春
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/215038056/TB1LcqztN1YBuNjy1zcXXbNcXXa_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
19.00",29,"网红无糖小麻花零食500g好吃的休闲食品孕妇糖尿人成人款
美食
小吃",sunhongya_2009,江苏 苏州
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/49676016/TB1mrQSbb9YBuNjy0FgXXcxcXXa_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
55.18",5,"宁夏大油饼10个回族特色油香 地方
美食
小吃早餐 即食真空包装包邮",yyzz4233,宁夏 银川
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/68175813/TB1pJD5XPgy_uJjSZPxXXanNpXa_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
13.80",20,"包邮苏州特产十二景酥酥糖糕点点心传统糕点小吃80后零食特产
美食",zhaominggoo,江苏 苏州
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/725677994/TB1eSHZk7OWBuNjSsppXXXPgpXa_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
40.00",15,"御食园蜜麻花500g传统京味早餐糕点心小吃
美食
北京特产休闲零食品",天猫超市,上海
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/2810956232/TB2cJGdoR8lpuFjSspaXXXJKpXa_!!2810956232.png_360x360Q90.jpg_.webp,"¥
24.99",10,"然利干吃汤圆麻薯2300g整箱驴打滚麻糬休闲零食糕点心
美食
特产",liuhegen2016,福建 漳州
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/17656032662263855/T1sBeLXmVuXXXXXXXX_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
15.90",26,"云南特产
美食
斯贝佳茶糕215g饭后小点心普洱茶点",潮昂食品专营店,云南 昆明
0,//g.alicdn.com/s.gif,"¥
26.00",7,"南京特产泸溪河枣泥酥饼泸溪河桃酥人气
美食
新鲜糕点 8只装",服装辅料饰品天地,江苏 南京
0,//g.alicdn.com/s.gif,"¥
23.80",14,"正宗三禾北京稻香村传统糕点蛋糕特产拿破仑500g散装真空零食
美食",力士蛋糕,北京
0,//g.alicdn.com/s.gif,"¥
10.00",99,"夫子庙正宗江苏南京特产江南名糕点一品状元酥小吃零食
美食",夫子庙食品旗舰店,江苏 南京
0,//g.alicdn.com/s.gif,"¥
25.00",6,"南京特产 泸溪河桃酥 酥饼 咸桃酥 南京特色
美食
（十块装）易碎",有糖姐姐,江苏 南京
0,//g.alicdn.com/s.gif,"¥
49.00",1,"澳门特产手信礼记 手工杏仁粒杏仁饼 糕点
美食
零食品 端午节送礼",东莞一米阳光,广东 东莞
0,//g.alicdn.com/s.gif,"¥
22.80",15,"柏兆记花生松塔酥饼零食糕点好吃的零食特产休闲小吃
美食
办公",柏兆记旗舰店,安徽 合肥
0,//g.alicdn.com/s.gif,"¥
20.00",17,"2份包邮井冈山特产李记客家麻花手工休闲
美食
六口味选择300克/袋",李燕平黄智琼,江西 吉安
0,//g.alicdn.com/s.gif,"¥
58.00",5,"北京牛街洪记小吃店 枣窝头/羊肉包子/牛肉包子 早餐 清真
美食",蛋挞妈妈北京美食代购,北京
0,//g.alicdn.com/s.gif,"¥
12.00",33,"鑫炳记太谷饼300g山西特产特色
美食
小吃休闲零食糕点点心",贡天下食品专营店,山西 太原
0,//g.alicdn.com/s.gif,"¥
32.90",2,"家佰利红糖酥饼750g 小吃零食四川特产传统糕点心豆沙馅
美食",houguofang814,四川 成都
0,//g.alicdn.com/s.gif,"¥
10.90",3,"福建特产友臣肉松饼500g好吃的早餐糕点
美食
面包夹心饼小吃包邮",蔚蓝海域食品,四川 成都
0,//g.alicdn.com/s.gif,"¥
34.99",1,"80年代70后怀旧全球
美食
零食品湖南长沙特产糕点心沙利文玉米脆王",btzifree,湖南 长沙
0,//g.alicdn.com/s.gif,"¥
32.30",7,"4袋装包邮成都晨盟红黑糖糍粑糯米糕特小吃
美食
340克送红糖黄豆粉",蓉源配送商贸行,四川 成都
0,//g.alicdn.com/s.gif,"¥
28.20",2,"老阿嬷太阳饼238g厦门台湾味
美食
休闲食品小吃成人款点心糕点手工",老阿嬷食品有限公司,福建 漳州
0,//g.alicdn.com/s.gif,"¥
13.50",77,"网红雪花酥牛扎酥180g*2包手工
美食
糕点荷花酥饼牛扎奶芙零食小吃",天成丰顺食品专营店,北京
0,//g.alicdn.com/s.gif,"¥
14.00",7,"清明果 酱果 鸡头包 艾果 浙西衢州传统
美食
14元5个",麦哥1,浙江 衢州
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/1865795014/TB2qG4QIeySBuNjy1zdXXXPxFXa_!!1865795014-0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
26.00",22,"御食园豌豆黄老北京特产小吃
美食
休闲食品零食传统茶点糕点多口味",斯凯诺食品专营店,北京
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/831507582/TB2hv6Tlv9TBuNjy0FcXXbeiFXa_!!831507582.jpg_360x360Q90.jpg_.webp,"¥
21.90",17,"远帆天津风味麻花散装多口味大糕点心小吃零食1000g传统特产
美食",zjs41988,上海
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/13873310/TB2dtqmaFXXXXaOXXXXXXXXXXXX-13873310.jpg_360x360Q90.jpg_.webp,"¥
11.80",58,"西塘发货特产水乡芡实糕多样拼合口味
美食
传统糕点小吃零食品美味",水乡糕店,浙江 嘉兴
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/2571865063/TB2nQQchRfH8KJjy1XbXXbLdXXa_!!2571865063.jpg_360x360Q90.jpg_.webp,"¥
29.90",5,"甘肃特产红糖酥馍西北
美食
烧饼手工油馍小吃6个装休闲食品零食",舌尖甘肃味,甘肃 平凉
0,//g-search1.alicdn.com/img/bao/uploaded/i4/i1/2734961132/TB2eBWqbJqUQKJjSZFIXXcOkFXa_!!2734961132.jpg_360x360Q90.jpg_.webp,"¥
29.90",5,"甘肃特产王母蟠桃酥
美食
传统糕点心特色月饼休闲零食香酥饼包邮",西北绿源,甘肃 平凉
0,//g-search1.alicdn.com/img/bao/uploaded/i4/i3/TB1tAp1HXXXXXXDaXXXXXXXXXXX_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
13.50",8,"3份包邮油炸糕点白江米面东北特产
美食
小吃零食老式糕点大个500g",东北尚品园艺,吉林 松原
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/1965190698/TB27V3SvSJjpuFjy0FdXXXmoFXa_!!1965190698.jpg_360x360Q90.jpg_.webp,"¥
21.90",8,"河南南阳地方特色小零食梅溪郭麻花家好吃猫耳朵和一口酥经典
美食",小鱼儿养生堂,河南 南阳
0,//g-search2.alicdn.com/img/bao/uploaded/i4/i1/2097497254/TB2vnSCJ1uSBuNjSsplXXbe8pXa_!!2097497254-0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
17.90",27,"【芝麻官-零食组合368g】重庆特产怪味胡豆米花糖芝麻糖豆干
美食",芝麻官旗舰店,重庆
0,//g-search2.alicdn.com/img/bao/uploaded/i4/i1/TB1NJyHGpXXXXaxaXXXXXXXXXXX_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
26.00",4,"潮汕特产
美食
腐乳饼500g特价包邮 办公室休闲零食 潮州小吃 点心",chenzhexin1,广东 潮州
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/2827857828/TB2FHk2CAyWBuNjy0FpXXassXXa_!!2827857828.jpg_360x360Q90.jpg_.webp,"¥
9.90",145,"西北甘肃特产地方
美食
麦面饼炊饼干粮白饼电烤饼锅盔圆饼",新阳光农副产品有限公司,甘肃 平凉
0,//g-search2.alicdn.com/img/bao/uploaded/i4/i3/2884308158/TB2RZuDhUR1BeNjy0FmXXb0wVXa_!!2884308158.jpg_360x360Q90.jpg_.webp,"¥
13.80",9,"河南特产清真马四口酥传统果子品零食
美食
糕点心休闲食品特价包邮",马四食品,河南 周口
0,//g-search2.alicdn.com/img/bao/uploaded/i4/i4/71732578/TB2okErobxmpuFjSZJiXXXauVXa_!!71732578.jpg_360x360Q90.jpg_.webp,"¥
19.80",17,"【林家糕坊】浙江台州特产糯米桔红糕传统年货
美食
零食薄荷味450g",businiao309,浙江 台州
0,//g-search2.alicdn.com/img/bao/uploaded/i4/i4/TB1Ii8lIVXXXXbcXFXXXXXXXXXX_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
28.80",3,"荣欣堂太谷饼山西包邮特产糕点地方特色
美食
正宗小吃太古饼零食",兵宁会1,山西 晋中
0,//g-search1.alicdn.com/img/bao/uploaded/i4/i2/382818308/TB1MY5SqCtYBeNjSspaXXaOOFXa_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
66.80",23,"澳门钜记饼家 杏仁脆脆 特产零食手信代购 纯手工
美食",chenxiaoqing1458,广东 珠海
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/2065839106/TB1BgNgdlRRMKJjSZPhXXcZoVXa_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
22.50",16,"屋里香芝麻薄皮卷250g黑芝麻片脆糖上海海派特产
美食
零食糕点点心",第一食品专营店,上海
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/3172941383/TB1D6xAiv6H8KJjy0FjXXaXepXa_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
29.80",17,"雅思嘉爆浆麻薯干吃汤圆糯米糍特产
美食
驴打滚休闲食品整箱2000g",亨达食品专营店,福建 三明
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/3216478860/TB2qaNShntYBeNjy1XdXXXXyVXa_!!3216478860.png_360x360Q90.jpg_.webp,"¥
32.00",1,"汪家馄饨 50只速冻独立装 配虾皮辣油榨菜 南京特产 特色
美食",你挡着我发光了．,江苏 南京
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/866141955/TB1SU.bqMKTBuNkSne1XXaJoXXa_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
12.80",18,"即品台湾进口凤梨酥蔓越莓酥榴莲酥休闲零食小吃
美食
糕点特产点心",泰升食品专营店,福建 厦门
0,//g-search2.alicdn.com/img/bao/uploaded/i4/i3/3938048517/TB2LM4DkCcqBKNjSZFgXXX_kXXa_!!3938048517.jpg_360x360Q90.jpg_.webp,"¥
23.90",17,"卡尔顿榴莲饼榴莲酥馅传统
美食
500g整箱散称点心糕点风味
美食",喜耀出品,江西 萍乡
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/267219392/TB2RB21XUOO.eBjSZFLXXcxmXXa_!!267219392.jpg_360x360Q90.jpg_.webp,"¥
58.00",3,"老北京传统
美食
老回回小吃店豆馅烧饼豆馅火烧北京可闪送顺丰全国",up2u_perfume,北京
0,//g-search2.alicdn.com/img/bao/uploaded/i4/i4/3319843912/TB2Q05HhlmWBuNkSndVXXcsApXa_!!3319843912.jpg_360x360Q90.jpg_.webp,"¥
48.00",2,"北京排队
美食
牛街清真
美食
白魁老号饭庄 糖火烧",蛋挞妈妈北京美食代购,北京
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/TB1ed0tSXXXXXcSXVXXXXXXXXXX_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
29.90",1,"正宗四川特产
美食
旅游礼品 王老五黑芝麻核桃酥318克 黑吃核 酥糖",红bob,四川 成都
0,//g-search1.alicdn.com/img/bao/uploaded/i4/i3/121958040/TB2ulxXbP7nBKNjSZLeXXbxCFXa_!!121958040.jpg_360x360Q90.jpg_.webp,"¥
12.00",18,"人气
美食
缤纷QQ 麻薯 一袋四口味 罗森便利店国内代购 南京
美食",鱼鱼35,江苏 南京
0,//g-search1.alicdn.com/img/bao/uploaded/i4/i4/48187120/TB1oEunarGYBuNjy0FoXXciBFXa_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
19.90",19,"咸香酥饼500g广东特产葱油饼手工传统糕点零食小吃早餐
美食",hezhiqi,广东 东莞
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/2933608632/TB2k6bPD4SYBuNjSsphXXbGvVXa_!!2933608632-0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
21.80",12,"辉煌糕点礼盒360g四川特产成都
美食
小吃好吃的零食大礼包点心甜食",辉煌食品旗舰店,四川 成都
0,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/2241454567/TB1wzCoXv6TBKNjSZJiXXbKVFXa_!!0-item_pic.jpg_360x360Q90.jpg_.webp,"¥
23.90",5,"南京特产糕点
美食
驴打滚黑糖芝麻红豆香芋桂花板栗口味赠送礼品袋",鸭研贡坊食品专营店,江苏 南京
0,//g-search1.alicdn.com/img/bao/uploaded/i4/i3/2626501744/TB2Oe7pnf6H8KJjSspmXXb2WXXa_!!2626501744.jpg_360x360Q90.jpg_.webp,"¥
22.00",15,"陕西特产
美食
石子锅盔馍传统手工
美食
石头饼锅盔糕点干烤陕西包邮",关中老李家,陕西 西安
0,//g-search1.alicdn.com/img/bao/uploaded/i4/i4/3251821375/TB2BzIYucyYBuNkSnfoXXcWgVXa_!!3251821375.jpg_360x360Q90.jpg_.webp,"¥
14.90",161,"小样肉松饼整箱包邮肉松蛋糕小吃
美食
糕点吃的零食好吃的特产点心",萌大叔食品,上海
0,//g.alicdn.com/s.gif,"¥
30.00",2,"好家乡 太阳饼 正宗台湾特产传统爆浆奶油酥皮老婆饼点心休闲
美食",cdhjx2014,四川 成都
0,//g.alicdn.com/s.gif,"¥
26.80",6,"洪胜记凤梨酥1000g厦门鼓浪屿特产馅饼休闲零食点心小吃糕点
美食",不惦记,福建 厦门
0,//g.alicdn.com/s.gif,"¥
80.00",1,"肉松饼整箱包邮孕妇零食休闲
美食
小吃特色糕点心散装早餐年货食品",美美兔之家520,广东 广州
0,//g.alicdn.com/s.gif,"¥
15.60",110,"正宗黄山烧饼40个梅干菜扣肉金华酥饼糕点心零食小吃
美食
安徽特产",徽掌柜食品专营店,安徽 黄山
0,//g.alicdn.com/s.gif,"¥
9.80",220,"潮汕特产零食品炉窗土炭梅花饼传统梅花酥儿时回忆经典怀旧
美食",huang92822,广东 揭阳
0,//g.alicdn.com/s.gif,"¥
155.00",1,"四川特产，成都
美食
，龙旺威乐比糯米烧麦 20袋一箱，200个",anshun321,四川 成都
0,//g.alicdn.com/s.gif,"¥
130.00",7,"两箱广东包邮 阿诺榴莲卷 油炸小吃生制速冻食品点心
美食
5kg200条",囹上上签,广东 广州
0,//g.alicdn.com/s.gif,"¥
42.50",2,"特产小孩吃的
美食
休闲食品成人款饼干整箱散装零食混合装早餐5斤",湘府香城,湖南 长沙
0,//g.alicdn.com/s.gif,"¥
27.80",54,"荣欣堂老字号太谷饼1250g约50袋多味随机
美食
特产早餐糕点心零食",荣欣堂旗舰店,山西 晋中
0,//g.alicdn.com/s.gif,"¥
21.80",18,"卢司令泡泡榴莲牛轧酥168g休闲
美食
沙琪玛传统手工糕点心零食甜点",卢司令旗舰店,福建 漳州
0,//g.alicdn.com/s.gif,"¥
25.80",8,"扬航广东潮汕特产特色零食小吃手工传统
美食
点心糕点绿豆饼榴莲饼",扬航食品旗舰,广东 潮州
0,//g.alicdn.com/s.gif,"¥
26.80",4,"三只松鼠夹心麻薯210gx3传统糕点心
美食
早餐食品零食香芒抹茶椰丝",mingge1990hssj,安徽 芜湖
0,//g.alicdn.com/s.gif,"¥
28.90",2,"UK榴莲饼300g*3袋榴莲酥广东特产小吃传统糕点点心
美食
办公室零食",幸福里十号,湖南 长沙
0,//g.alicdn.com/s.gif,"¥
9.80",52,"星芙手造爆浆麻薯糕点糯米糍
美食
点心干吃汤圆驴打滚特产小吃零食",冉先生食品专营店,重庆
0,//g.alicdn.com/s.gif,"¥
11.50",25,"南京杨记宫廷桃酥王 杨记虎皮卷 虎皮蛋糕 南京人气
美食",沧澜流转,江苏 南京
0,//g.alicdn.com/s.gif,"¥
86.80",10,"澳门特产钜记饼家 蝴蝶酥 澳门手信糕点饼干进口
美食
情人朋友送礼",qq83393468,澳门 澳门半岛
0,//g-search1.alicdn.com/img/bao/uploaded/i4/i4/747052231/TB2t3psqCFjpuFjSszhXXaBuVXa_!!747052231.jpg_360x360Q90.jpg_.webp,"¥
160.00",3,"阿诺娘惹山药卷 街边油炸早餐小吃半成品
美食
品冷冻批发 整箱包邮",candeezhangjy,江苏 盐城
0,//g-search2.alicdn.com/img/bao/uploaded/i4/i3/34545272/TB20fyXXjfguuRjSspaXXaXVXXa_!!34545272.jpg_360x360Q90.jpg_.webp,"¥
24.90",12,"来伊份黄金肉松饼500g正品酥松糕点
美食
休闲零食网红小吃点心",金萧88,上海
