,deal,image,location,price,shop,title
0,175,//g-search2.alicdn.com/img/bao/uploaded/i4/i2/664921971/TB24sceDuOSBuNjy0FdXXbDnVXa_!!664921971.jpg_180x180.jpg_.webp,广东 汕头,57.00,小肥杰爱宝宝,"潮汕
仁和手工传统月饼老广式特色斋饼糕点月饼中秋喜饼糕点心月饼"
0,12511,//g-search2.alicdn.com/img/bao/uploaded/i4/i1/67817007/TB23gglgYSYBuNjSspfXXcZCpXa_!!67817007.jpg_180x180.jpg_.webp,广东 汕头,9.90,潮汕名产,"老潮夫 网红零食 红糖肚脐饼 10个装
潮汕
特产 手工零食 糕点"
0,140,//g-search2.alicdn.com/img/bao/uploaded/i4/i2/3308720691/TB2YfLfy41YBuNjy1zcXXbNcXXa_!!3308720691.jpg_180x180.jpg_.webp,广东 汕头,16.00,蓓升食品,"两份包邮
潮汕
特产 手工美食 特色零食
潮汕
小吃 韭菜粿 无米粿"
0,31,//g.alicdn.com/s.gif,广东 潮州,33.90,百分之百诚意,"包邮猪脚圈
潮汕
特产潮州小吃汕头美食豆浆佐料早餐红桃粿广东美食"
0,23,//g.alicdn.com/s.gif,广东 汕头,30.50,yx林林88888,"4瓶30.5元包邮
潮汕
特产杂咸配粥小菜 汕头明心贡 贡菜 盐渍菜315g"
0,72,//g.alicdn.com/s.gif,广东 潮州,45.00,潮之选食品专营店,"老山合 猪头粽500g/份
潮汕
特产 猪肉脯 咸香肉干 约16根"
0,54,//g.alicdn.com/s.gif,浙江 温州,40.00,碧云天空,"潮汕
特产潮州潮盛香港橄榄菜450g*4瓶小菜酱菜芥菜开味菜 下饭菜"
0,10,//g.alicdn.com/s.gif,广东 潮州,59.80,吴林67,"香菇菜脯包 广东
潮汕
饶平土特产高堂大嫂萝卜干40g*60包/箱【包邮"
0,46,//g.alicdn.com/s.gif,广东 揭阳,32.00,一枝独秀198110,"1份14包包邮
潮汕
特产地都咸菜
潮汕
咸菜早餐宵夜炒菜潮州酸咸菜"
0,1018,//g.alicdn.com/s.gif,广东 潮州,24.50,uljaps12,"德妙腐乳饼458g红装咸香肉馅饼传统糕点手信
潮汕
特产点心茶点零食"
0,347,//g.alicdn.com/s.gif,上海,29.70,8090衣衣,"潮汕
特产潮州正宗潮盛香港橄榄菜450g*3瓶小菜酱菜芥菜开味菜"
0,39,//g.alicdn.com/s.gif,广东 汕头,39.50,潮汕美味特产,"2袋包邮
潮汕
特产 百年老字号 澄海老山合猪肉脯250g零食小吃熟食"
0,22,//g.alicdn.com/s.gif,广东 汕头,75.80,小吃潮,"广东
潮汕
特产大礼包送人 组合零食年货装手信传统手工糕点礼盒"
0,58,//g.alicdn.com/s.gif,天津,37.50,孟昭戎,"正宗天津冬菜出口原装3罐900g馄饨云吞
潮汕
砂锅粥无防腐剂调味品"
0,109,//g.alicdn.com/s.gif,广东 潮州,86.00,chenzhexin1,"【天天特价】正宗
潮汕
手打牛肉丸牛筋丸各一斤火锅料潮州汕头特产"
0,11,//g.alicdn.com/s.gif,广东 汕头,79.90,st一品李,"舌尖上的中国3
潮汕
达濠那哥鱼丸手工丸纯鱼肉火锅丸子200*4包组合"
0,34,//g.alicdn.com/s.gif,广西 贵港,25.80,薛阿姨家,"油炸豆皮干货
潮汕
腐竹广西土特产螺蛳粉火锅麻辣烫桂林米粉涮冒菜"
0,33,//g.alicdn.com/s.gif,广东 汕头,31.00,maiqiongxuan,"熊记虾仁菜脯/肉丁菜脯180g*6瓶
潮汕
特产吃粥佐料杂咸配菜早餐"
0,21,//g.alicdn.com/s.gif,广东 汕头,22.00,若8鱼,"潮汕
调味品 蒜蓉干酥蒜头油大蒜头酥炸蒜蓉干蒜蓉粒 无加粉纯蒜"
0,24,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/2320115524/TB2Hc8oqr1YBuNjSszhXXcUsFXa_!!2320115524.jpg_180x180.jpg_.webp,广东 潮州,108.00,老七牛肉店,"潮汕
特产正宗手打牛肉丸牛筋丸1000g潮州汕头火锅烧烤食材肉丸"
0,50,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/TB15XN0LXXXXXbFXXXXXXXXXXXX_!!0-item_pic.jpg_180x180.jpg_.webp,广东 潮州,37.90,百分之百诚意,"包邮红桃粿
潮汕
特产广东美食潮州小吃红壳桃粿糯米饭果鼠壳粿芋粿"
0,42,//g-search2.alicdn.com/img/bao/uploaded/i4/i1/660911315/TB29SE1vv5TBuNjSspmXXaDRVXa_!!660911315.jpg_180x180.jpg_.webp,广东 汕头,14.50,wzx13642226446,"广东
潮汕
特产萝卜干老坛菜脯条农家自制香脆杂咸泡菜1.5斤包邮"
0,14,//g-search1.alicdn.com/img/bao/uploaded/i4/i4/660911315/TB2iyTrqZuYBuNkSmRyXXcA3pXa_!!660911315.jpg_180x180.jpg_.webp,广东 汕头,50.00,wzx13642226446,"汕头咸水梅 酸梅汤
潮汕
特产腌制青竹梅 酸咸梅调料梅子酱3kg包邮"
0,151,//g-search1.alicdn.com/img/bao/uploaded/i4/i1/2862860624/O1CN011GTpat1ksGeOJII_!!2862860624.jpg_180x180.jpg_.webp,广东 汕头,24.50,晶华渔匠2016,"「晶华鱼丸」
潮汕
鱼册 达濠鱼卷鱼皮饺手工水饺 鱼饺250g火锅食材"
0,79,//g-search2.alicdn.com/img/bao/uploaded/i4/i3/3170623939/TB2WSthJQ9WBuNjSspeXXaz5VXa_!!3170623939-0-item_pic.jpg_180x180.jpg_.webp,广东 深圳,68.00,春辉达食品专营店,"保尚品 汕头牛肉丸500g
潮汕
牛肉丸子火锅食材手打牛肉丸
潮汕
正宗"
0,20,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/2085763825/TB2GizCXSCI.eBjy1XbXXbUBFXa_!!2085763825.jpg_180x180.jpg_.webp,广东 揭阳,28.90,红颜我许你一世温柔,"广东包邮　潮州小菜 小吃
潮汕
特产明香园虾仁菜脯粒30包萝卜干"
0,235,//g-search1.alicdn.com/img/bao/uploaded/i4/i3/2930055226/TB2z5Bta3vD8KJjSsplXXaIEFXa_!!2930055226.jpg_180x180.jpg_.webp,广东 汕头,26.90,潮馆长,"【盒装手信】红糖肚脐饼30个礼盒装 天天特价
潮汕
特色小吃粗粮"
0,338,//g-search2.alicdn.com/img/bao/uploaded/i4/i4/2931357948/TB2_fWsAhWYBuNjy1zkXXXGGpXa_!!2931357948-0-item_pic.jpg_180x180.jpg_.webp,广东 汕尾,59.00,喜得佳旗舰店,"喜得佳正宗
潮汕
手打牛肉丸3包组合 汕头潮州牛筋丸子批发火锅食材"
0,390,//g-search2.alicdn.com/img/bao/uploaded/i4/i3/3520337829/TB28wwdlHZnBKNjSZFGXXbt3FXa_!!3520337829.jpg_180x180.jpg_.webp,广东 揭阳,21.80,周yuluan,"泰国风味儿童酥肉松寿司专用海苔猪肉松零食
潮汕
特产150g罐装"
0,113,//g-search1.alicdn.com/img/bao/uploaded/i4/i1/1733328012/TB1gTuBd0LO8KJjSZFxXXaGEVXa_!!0-item_pic.jpg_180x180.jpg_.webp,上海,23.00,调味之屋,"广东
潮汕
香港蓬盛橄榄菜450g*2瓶早饭下饭菜咸菜 拌饭菜 包邮"
0,45,//g-search1.alicdn.com/img/bao/uploaded/i4/i1/862284807/TB2uLRLigLD8KJjSszeXXaGRpXa_!!862284807.jpg_180x180.jpg_.webp,广东 汕头,138.00,darling0606,"丸子妹火锅
潮汕
手打牛肉丸子墨鱼丸牛筋丸猪肉丸火锅食材组合套餐"
0,8,//g-search1.alicdn.com/img/bao/uploaded/i4/imgextra/i1/1706305007421525628/TB2bZ8bebFlpuFjy0FgXXbRBVXa_!!0-saturn_solar.jpg_180x180.jpg_.webp,广东 揭阳,14.90,哈喽小吃货,"潮汕
特产正宗香酥全如面粉油炸早餐花生配粥45克发10包满二件包邮"
0,4,//g-search1.alicdn.com/img/bao/uploaded/i4/imgextra/i4/30224579/TB2.HNFc5OYBuNjSsD4XXbSkFXa_!!0-saturn_solar.jpg_180x180.jpg_.webp,江苏 苏州,38.00,emilylanlove,"冲冠包邮潮州传统手工鱼皮饺/鱼饺/鱼册/鱼角
潮汕
特产火锅鱼饺子"
0,49,//g-search1.alicdn.com/img/bao/uploaded/i4/imgextra/i4/26883791/TB2S0kKlf6H8KJjSspmXXb2WXXa_!!0-saturn_solar.jpg_180x180.jpg_.webp,广东 汕头,31.50,maiqiongxuan,"熊记虾仁菜脯新货
潮汕
菜脯虾仁萝卜干180*6瓶菜脯粒包邮"
0,144,//g-search1.alicdn.com/img/bao/uploaded/i4/i2/TB1q2gHIpXXXXbRXXXXXXXXXXXX_!!0-item_pic.jpg_180x180.jpg_.webp,广东 汕头,59.90,汕头八合里海记牛肉,"2斤包邮正宗汕头八合里海记
潮汕
纯牛肉丸纯牛筋丸火锅丸子500g"
0,46,//g-search1.alicdn.com/img/bao/uploaded/i4/i2/664921971/TB2XoEfsyCYBuNkSnaVXXcMsVXa_!!664921971.jpg_180x180.jpg_.webp,广东 汕头,63.00,小肥杰爱宝宝,"包邮炭烤猪肉脯 原味/黑椒猪肉干230g*2袋
潮汕
特产猪肉干休闲零食"
0,110,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/1660314386/TB2tminnJnJ8KJjSszdXXaxuFXa_!!1660314386.jpg_180x180.jpg_.webp,广东 汕头,29.80,家有宝贝2013225,"2斤包邮
潮汕
正宗手工达濠鱼丸鱼蛋 潮州汕头特产 火锅食材底料丸"
0,117,//g-search1.alicdn.com/img/bao/uploaded/i4/i1/3390986828/TB1BcwZmYwrBKNjSZPcXXXpapXa_!!0-item_pic.jpg_180x180.jpg_.webp,广东 汕头,129.00,丸子妹旗舰店,"火锅
潮汕
手打牛肉丸子套装关东煮麻辣烫组合肉丸火锅食材批发鱼丸"
0,145,//g-search2.alicdn.com/img/bao/uploaded/i4/i1/342192752/TB2oMfMdrArBKNjSZFLXXc_dVXa_!!342192752.jpg_180x180.jpg_.webp,广东 汕头,11.60,斑马虫,"汕头咸菜 250g包邮促销 正宗
潮汕
特产下饭菜 杂咸酸菜口 潮州小菜"
0,75,//g-search1.alicdn.com/img/bao/uploaded/i4/i3/2374455542/TB2tQY.EHGYBuNjy0FoXXciBFXa_!!2374455542.jpg_180x180.jpg_.webp,广东 揭阳,36.80,黄凯佳689,"广东包邮 微辣小菜
潮汕
特产 潮州咸菜 明香园潮州小菜80g*30包"
0,38,//g-search1.alicdn.com/img/bao/uploaded/i4/i3/250143624/TB2evaMbbsTMeJjSszgXXacpFXa_!!250143624.jpg_180x180.jpg_.webp,广东 梅州,25.80,南京可欧分公司_2009,"新货
潮汕
特产风味 地都冬菜 500g*5砂锅粥 调味品海鲜砂锅粥调料"
0,86,//g-search1.alicdn.com/img/bao/uploaded/i4/i2/2967913071/TB2s38jhwaTBuNjSszfXXXgfpXa_!!2967913071.jpg_180x180.jpg_.webp,上海,29.00,朕小菜,"临期特价 潮盛香港橄榄菜450g*3瓶
潮汕
早点 粥 馒头点蘸下饭菜"
0,24,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/1586156486/T2NtqbX8xXXXXXXXXX-1586156486.jpg_180x180.jpg_.webp,广东 揭阳,29.99,tb6916879_2013,"明香园潮州小菜一件80克X20包邮买2份送10包
潮汕
经典杂咸炒咸菜丝"
0,175,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/3246919488/TB2rfoDpeuSBuNjSsziXXbq8pXa_!!3246919488-0-item_pic.jpg_180x180.jpg_.webp,江苏 苏州,24.00,捷亚食品专营店,"潮汕
特产蓬盛香港橄榄菜450g*2瓶小菜酱菜芥菜开味菜 下饭菜"
0,252,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/405217655/TB2CZ3ccDZRMeJjSspnXXcJdFXa_!!405217655.jpg_180x180.jpg_.webp,广东 东莞,18.99,346993041林哥,"450g简盛橄榄菜2瓶装
潮汕
特产传统配粥吃粥菜下饭菜早餐配菜咸菜"
0,133,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/28479714/TB2Q9wlb8NkpuFjy0FaXXbRCVXa_!!28479714.jpg_180x180.jpg_.webp,广东 揭阳,19.80,hxsbaizhou,"潮汕
特产
潮汕
肠粉皮一斤装500g48-50片手工米浆晒干 包邮"
0,92,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/579142503/TB2MIPlyByWBuNkSmFPXXXguVXa_!!579142503.jpg_180x180.jpg_.webp,天津,27.00,孟昭戎,"蝶兰花牌天津冬菜正宗3袋
潮汕
砂锅粥馄饨云吞必备无防腐剂调味品"
0,33,//g.alicdn.com/s.gif,广东 汕头,69.00,st89830578,"包邮
潮汕
特产吃粥小菜美食蓬盛香港橄榄菜450g*6瓶"
0,53,//g.alicdn.com/s.gif,广东 深圳,80.00,深圳百兴佳副食行,"培汉鸡蛋酥5斤净重广东
潮汕
特产小吃香葱芝麻海苔味糕点送礼佳品"
0,15,//g.alicdn.com/s.gif,广东 深圳,23.80,陈伟东陈伟,"潮汕
特产仙美地都冬菜腌制盐水泡酱菜早餐夜宵配粥下饭菜5瓶包邮"
0,1929,//g.alicdn.com/s.gif,广东 汕头,17.80,潮汕名产,"网红零食老潮夫拉丝花生糕贡糖饼食
潮汕
特产糕点零食"
0,274,//g.alicdn.com/s.gif,广东 汕尾,98.00,老德头食品旗舰店,"老德头正宗
潮汕
手打牛肉丸牛筋丸1020g
潮汕
特产汕头烧烤火锅丸子"
0,929,//g.alicdn.com/s.gif,广东 潮州,18.80,麦吉零食,"【买1送1】红糖肚脐饼双炉饼年货美食
潮汕
特产传统糕点拍一发40个"
0,112,//g.alicdn.com/s.gif,广东 汕头,25.00,maiqiongxuan,"18年7月10包
潮汕
澄海酸菜 桂盛牌酸菜咸菜酸菜鱼小菜泡菜2500克"
0,34,//g.alicdn.com/s.gif,广东 潮州,19.80,尚食潮味,"吴老头虾仁菜脯 正宗
潮汕
特产下饭开胃菜圃丁潮州咸萝卜干3瓶包邮"
0,48,//g.alicdn.com/s.gif,广东 潮州,48.00,食住知,"潮汕
特产潮州小吃美食猪肉脯碳烤500g大片风干手撕猪肉干原汁原味"
0,42,//g.alicdn.com/s.gif,广东 汕尾,23.30,我喜欢5319,"阿培鱼丸
潮汕
陆丰南塘特产炸鱼丸火锅食材500克2斤包邮"
0,83,//g.alicdn.com/s.gif,广东 揭阳,28.90,黄凯佳689,"包邮
潮汕
特产 明香园 潮州小菜 下饭咸菜 80g*20早餐菜 微辣小菜"
0,1033,//g.alicdn.com/s.gif,广东 潮州,19.90,佳宝官方旗舰店,"佳宝橄榄菜170g*3瓶装
潮汕
特产咸菜下饭菜疙瘩泡菜酱菜腌菜"
0,33,//g.alicdn.com/s.gif,广东 汕头,28.50,e启迪,"爆沙猪皮沙炒猪皮肚响皮猪膘非油炸盐炒猪肉皮干货
潮汕
特产包邮"
0,46,//g.alicdn.com/s.gif,广东 汕头,225.00,小杰5512347,"一箱包邮 广西盈丰精选三边腐竹腐皮9kg豆腐皮
潮汕
牛肉火锅食材"
0,14,//g.alicdn.com/s.gif,广东 汕头,32.00,汕头红姐,"2斤包邮红姐
潮汕
手打猪肉丸小粒装 新鲜猪肉 小朋友喜爱 汕头美食"
0,10,//g.alicdn.com/s.gif,广东 潮州,38.00,sunay35,"好食
潮汕
传统特产特色名小吃手工猪肠胀糯米速食美食500g"
0,68,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/1059078780/TB20eAlbB8lpuFjSspaXXXJKpXa_!!1059078780.jpg_180x180.jpg_.webp,广东 汕头,39.30,st89830578,"新货兆子林 地都冬菜 500g*6砂锅粥兆子林冬菜
潮汕
冬菜包邮"
0,359,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/2862860624/TB2v.PwtwFkpuFjSspnXXb4qFXa_!!2862860624.jpg_180x180.jpg_.webp,广东 汕头,19.90,晶华渔匠2016,"晶华手工鱼丸250g纯鱼肉手打咖喱鱼蛋
潮汕
达濠关东煮食材火锅丸子"
0,60,//g-search1.alicdn.com/img/bao/uploaded/i4/i2/2227212219/TB1wfmzavBNTKJjy1zdXXaScpXa_!!0-item_pic.jpg_180x180.jpg_.webp,天津,69.00,驰易食品专营店,"5罐装 出口咸菜长城牌天津冬菜
潮汕
粥调味品大部分地区包邮"
0,179,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/2756513237/TB2MRpYXC.X61Bjy1XbXXcCiXXa_!!2756513237.jpg_180x180.jpg_.webp,广东 汕头,66.00,乐淘久久1224,"潮汕
牛肉丸正宗手打汕头牛筋丸1000g 潮州特产烧烤丸子火锅食材"
0,171,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/894500625/TB2NDzHjeGSBuNjSspbXXciipXa_!!894500625.jpg_180x180.jpg_.webp,广东 揭阳,16.80,舞动594508334,"正宗惠来绿豆饼隆江酥皮手工绿豆糕小吃零食
潮汕
特产传统糕点"
0,53,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/2453004004/TB2lxV3Ex9YBuNjy0FfXXXIsVXa_!!2453004004-0-item_pic.jpg_180x180.jpg_.webp,广东 汕头,48.00,集味村旗舰店,"集味村
潮汕
特产酥饼零食红豆绿豆芝麻糕点茶点心1.5KG包邮"
0,14,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/37785992/TB2I1Rsj3xlpuFjSszbXXcSVpXa_!!37785992.jpg_180x180.jpg_.webp,广东 汕尾,47.00,cjcboy81,"潮汕
咸菜 太旺香 地都咸菜 揭阳咸菜 咸酸菜20包5月产广东包邮"
0,1408,//g-search1.alicdn.com/img/bao/uploaded/i4/i3/3387176269/TB1.roZGuOSBuNjy0FdXXbDnVXa_!!0-item_pic.jpg_180x180.jpg_.webp,广东 汕头,29.90,潮兴记旗舰店,"潮州汕头牛肉牛筋丸
潮汕
正宗特产手工手打新鲜丸子火锅食材批发"
0,28,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/TB1gMRcJVXXXXaTXVXXXXXXXXXX_!!2-item_pic.png_180x180.jpg_.webp,广东 潮州,38.50,百分之百诚意,"包邮韭菜粿糯米果
潮汕
特产无米果广东美食潮州小吃香芋玉米土豆粿"
0,214,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/442125457/TB2L5WAgTXYBeNkHFrdXXciuVXa_!!442125457.jpg_180x180.jpg_.webp,广东 汕头,28.00,chenyanpengxiaodan,"4罐包邮 18年4月新货正宗
潮汕
特产兆子林 地都冬菜 500g*4砂锅粥"
0,37,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/672325148/TB2.0JQJv5TBuNjSspcXXbnGFXa_!!672325148.jpg_180x180.jpg_.webp,上海,29.50,8090衣衣,"广东
潮汕
特产潮盛橄榄菜170g*6香港橄榄菜潮州下饭菜瓶装包邮促销"
0,49,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/2872216562/TB2z0b_tOCYBuNkSnaVXXcMsVXa_!!2872216562.jpg_180x180.jpg_.webp,广东 潮州,150.00,潮州创新旺记牛肉丸,"【当天生产】正宗
潮汕
手工手打牛肉丸牛筋丸汕头牛肉丸子火锅食材"
0,22,//g-search1.alicdn.com/img/bao/uploaded/i4/imgextra/i4/133115395/TB2Ax2EJFOWBuNjy0FiXXXFxVXa_!!0-saturn_solar.jpg_180x180.jpg_.webp,广东 揭阳,65.45,渔民人家24954353,"潮汕
特产即食大虾 野生对虾烤虾虾干虾仁虾子干贝瑶柱500G包邮"
0,0,//g-search1.alicdn.com/img/bao/uploaded/i4/imgextra/i3/124888361/TB24ygiGrSYBuNjSspiXXXNzpXa_!!0-saturn_solar.jpg_180x180.jpg_.webp,广东 潮州,18.05,尚品优选sp,"广东
潮汕
特产南姜粉300g南姜梅粉甘草水果调料味品纯南姜碎末包邮"
0,9,//g-search1.alicdn.com/img/bao/uploaded/i4/imgextra/i4/34015856/TB2b38kdhUaBuNjt_iGXXXlkFXa_!!0-saturn_solar.jpg_180x180.jpg_.webp,广东 潮州,23.90,走过的痕迹7883,"猪肉丸
潮汕
正宗
潮汕
手打猪肉丸子
潮汕
特产美食手工广东小吃"
0,17,//g-search2.alicdn.com/img/bao/uploaded/i4/i3/TB1umoCHFXXXXaYXFXXXXXXXXXX_!!0-item_pic.jpg_180x180.jpg_.webp,广东 汕头,30.50,520de承诺,"日期新
潮汕
特产 熊记虾仁菜脯 180g萝卜干"
0,174,//g-search2.alicdn.com/img/bao/uploaded/i4/i1/TB15WbnLXXXXXapXVXXXXXXXXXX_!!0-item_pic.jpg_180x180.jpg_.webp,广东 汕头,25.00,wzx13642226446,"广东
潮汕
特产正宗猪肉饼猪肉卷500g新鲜手工火锅食材美食2斤包邮"
0,53,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/702999848/TB2x1BydC0jpuFjy0FlXXc0bpXa_!!702999848.jpg_180x180.jpg_.webp,广东 汕头,33.00,elaine陈银玲,"4瓶包邮
潮汕
特产菜脯条萝卜条田佳香脆萝卜干下饭菜 菜脯条 煎蛋"
0,160,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/3424874623/TB2yvSem26TBKNjSZJiXXbKVFXa_!!3424874623.jpg_180x180.jpg_.webp,广东 汕头,11.50,潮汕个味道,"广东
潮汕
小吃醋姜片糖醋姜 日式寿司姜片 醋泡生姜片糖醋泡姜包邮"
0,757,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/3387176269/TB2K_aVG7OWBuNjSsppXXXPgpXa_!!3387176269-0-item_pic.jpg_180x180.jpg_.webp,广东 汕头,26.80,潮兴记旗舰店,"潮兴记手打鲜虾丸 虾球
潮汕
风味鱼丸手工丸子鱼圆火锅食材新鲜"
0,1048,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/2927640881/TB1Ly3_JpuWBuNjSszbXXcS7FXa_!!0-item_pic.jpg_180x180.jpg_.webp,广东 汕头,12.00,广东毅佳食品,"广东正宗
潮汕
特产绿豆饼传统手工咸绿豆酥皮饼红豆喜饼早餐糕点心"
0,169,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/3909391727/TB2dp4FpQSWBuNjSszdXXbeSpXa_!!3909391727-0-item_pic.jpg_180x180.jpg_.webp,广东 汕头,26.00,壹号师傅旗舰店,"壹号师傅
潮汕
正宗手工猪肉饼 潮州汕头特产 粿条方便面汤底配料"
0,236,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/2979127626/TB1IxH9JhGYBuNjy0FnXXX5lpXa_!!0-item_pic.jpg_180x180.jpg_.webp,广东 揭阳,9.50,t_1492574188460_09,"2包包邮揭阳特产正宗
潮汕
小吃普宁 洪阳果汁 粿汁皮 500克"
0,149,//g-search2.alicdn.com/img/bao/uploaded/i4/i3/3909391727/TB2CYnslVkoBKNjSZFkXXb4tFXa_!!3909391727-0-item_pic.jpg_180x180.jpg_.webp,广东 汕头,109.90,壹号师傅旗舰店,"壹号师傅 汕头牛肉丸2斤装
潮汕
正宗手打牛筋丸火锅食材丸子特产"
0,84,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/673810035/O1CN011C84IkoCMPgFmkY_!!673810035.jpg_180x180.jpg_.webp,广东 汕头,15.80,小吃潮,"潮汕
特产 酸咸菜 杂咸农家酸菜 正宗老坛2斤无添加酸菜鱼调料泡菜"
0,13,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/2816562011/TB2qvyZjlyWBuNkSmFPXXXguVXa_!!2816562011.jpg_180x180.jpg_.webp,广东 东莞,59.00,许记食品商行,"潮汕
特产蔡记澄海酸菜250g*30袋整箱广东包邮汕头腌咸菜酸菜鱼用"
0,43,//g-search2.alicdn.com/img/bao/uploaded/i4/i3/2913030764/O1CN011HVx2R4ao8rHJPZ_!!2913030764.jpg_180x180.jpg_.webp,广东 汕头,68.00,后母牛肉店,"后母500g手打牛肉丸牛筋丸正宗
潮汕
特产新鲜火锅烧烤丸子顺丰包邮"
0,36,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/2744599708/TB1qx.6cnnI8KJjSszgXXc8ApXa_!!0-item_pic.jpg_180x180.jpg_.webp,广东 汕头,86.80,连好食品专营店,"潮庭
潮汕
牛肉丸1000g正宗潮州风味汕头特产牛筋丸火锅食材批发"
0,246,//g.alicdn.com/s.gif,广东 深圳,90.44,珍佰汇鲜品,"厨之家
潮汕
正宗手打牛肉丸牛筋丸潮州特色新鲜烧烤火锅食材 1000g"
0,209,//g.alicdn.com/s.gif,广东 汕头,29.90,潮兴记旗舰店,"潮汕
猪肉饼 正宗汕头潮州特产
潮汕
美食广东
潮汕
特产小吃火锅食材"
0,222,//g.alicdn.com/s.gif,广东 汕头,39.00,520de承诺,"6瓶包邮 吃粥泡菜
潮汕
特产 香港蓬盛橄榄菜180g*6 早餐佐料下饭菜"
0,31,//g.alicdn.com/s.gif,广东 汕头,38.90,花旗小姐,"猪肠胀糯米
潮汕
特产猪肠涨糯米 正宗味道配料丰盛 250g 拼四包邮"
0,25,//g.alicdn.com/s.gif,广东 揭阳,36.50,黄凯佳689,"30包包邮
潮汕
特产明香园 潮州小菜 虾仁菜脯粒 混搭15包 杂咸咸菜"
0,90,//g.alicdn.com/s.gif,广东 潮州,13.50,吴林67,"高堂菜脯个广东
潮汕
饶平特产一卜原味萝卜干杂咸泡小菜2斤/袋包邮"
0,14,//g.alicdn.com/s.gif,广东 汕头,16.50,小杰5512347,"【满2斤包邮】
潮汕
精选三边腐竹500g腐竹皮牛肉火锅麻辣烫食材"
0,32,//g.alicdn.com/s.gif,广东 揭阳,28.00,tb_4544675,"潮汕
特产正品新亨恒茂虾仁菜脯腌制萝卜干农家酱菜150g 6瓶下饭菜"
0,41,//g.alicdn.com/s.gif,广东 广州,16.88,捷莱食品专营店,"潮汕
特产玉蕾虾仁菜脯香脆萝卜干爽口小咸菜下饭菜包邮227gX2瓶装"
0,126,//g.alicdn.com/s.gif,广东 汕头,34.50,潮味食品,"蓬盛香港橄榄菜下饭菜咸菜小菜正宗广东
潮汕
汕头特产450g3瓶罐装"
0,12,//g.alicdn.com/s.gif,广东 潮州,25.00,sunay35,"潮汕
特产潮州小吃芋卷/马蹄卷粿肉手工制作油炸果肉酥脆可口500g"
0,22,//g.alicdn.com/s.gif,广东 潮州,29.80,cz街头宝贝,"明香乌榄10包
潮汕
特产优质香油榄 黑橄榄潮州小菜咸菜杂咸广东"
0,161,//g.alicdn.com/s.gif,广东 汕头,22.90,晶华渔匠2016,"「晶华」
潮汕
猪肉卷 猪肉饼 肉卷 纯手工 特产 250g 火锅食材底料"
0,99,//g.alicdn.com/s.gif,广东 汕头,23.90,花旗小姐,"潮汕
揭阳特产小吃笋粿 笋饺点心 鲜竹笋 埔田笋 满4包邮顺丰"
0,16,//g.alicdn.com/s.gif,广东 潮州,49.90,百分之百诚意,"包邮春卷
潮汕
特产春饼潮州小吃汕头美食绿豆饼春饼餐厅点心10条"
0,12,//g.alicdn.com/s.gif,广东 汕头,85.00,娱乐购2008,"潮汕
汕头特产农家酥脆新酸菜 地都咸菜口 下饭菜早餐宵夜炒菜30包"
0,175,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/320950728/TB2yl48dBLN8KJjSZPhXXc.spXa_!!320950728.jpg_180x180.jpg_.webp,广东 揭阳,36.80,一枝独秀198110,"7月产广东包邮
潮汕
特产 明香园 潮州小菜 咸菜80克酸咸菜微辣小菜"
0,39,//g-search2.alicdn.com/img/bao/uploaded/i4/i3/2019527116/TB2AgEdctrJ8KJjSspaXXXuKpXa_!!2019527116.jpg_180x180.jpg_.webp,广东 潮州,30.50,双雄食品,"双雄正宗
潮汕
橄榄菜咸菜酱菜特产175gx6瓶下饭菜包邮促销免运费"
